ContestId,TabulatorId,BatchId,RecordId,PrecinctId,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
1,4,1,13,13,8,9,11,12,4
1,4,1,14,14,5,3,1,8,12
1,4,1,15,15,8,1,4,12,3
1,4,1,16,16,11,8,12,3,1
1,4,1,17,17,5,3,12,4,9
1,4,1,18,18,11,5,1,3,9
1,4,1,19,19,11,12,3,8,1
1,4,1,20,20,11,9,7,8,12
1,4,1,21,21,undervote,undervote,undervote,undervote,undervote
1,4,1,22,22,5,12,1,3,11
1,4,1,23,23,9,1,12,4,5
1,4,1,24,24,5,12,8,11,7
1,4,1,25,25,11,1,3,5,9
1,4,1,26,26,11,7,8,9,1
1,4,1,27,27,7,4,9,8,5
1,4,1,28,28,3,7,1,8,4
1,4,1,29,29,11,1,12,4,7
1,4,1,30,30,4,3,5,11,1
1,4,1,31,31,7,3,11,5,9
1,4,1,32,32,9,11,12,3,8
1,4,1,33,33,1,4,11,8,12
1,4,1,34,34,11,9,3,12,1
1,4,1,35,35,11,9,3,4,8
1,4,1,36,36,12,8,7,11,1
1,4,1,37,37,12,3,1,11,9
1,4,1,38,38,undervote,undervote,undervote,undervote,undervote
1,4,1,39,39,4,9,12,7,8
1,4,1,40,40,4,8,1,12,7
1,4,1,41,41,1,3,4,11,9
1,4,1,42,42,5,7,1,12,9
1,4,1,43,43,11,7,8,1,9
1,4,1,44,44,1,3,12,4,8
1,4,1,45,45,8,3,11,4,9
1,4,1,46,46,5,8,11,4,1
1,4,1,47,47,8,11,12,1,3
1,4,1,48,48,11,7,4,12,1
1,4,1,49,49,12,1,5,4,7
1,4,1,50,50,8,7,4,12,3
1,4,1,51,51,7,8,11,9,4
1,4,1,52,52,1,9,5,7,8
1,4,1,53,53,8,4,11,7,12
1,4,1,54,54,9,8,12,7,11
1,4,1,55,55,4,7,1,8,11
1,4,1,56,56,8,12,3,9,5
1,4,1,57,57,undervote,undervote,undervote,undervote,undervote
1,4,1,58,58,8,7,5,4,3
1,4,1,59,59,11,8,9,7,1
1,4,1,60,60,7,3,9,5,4
1,4,1,61,61,8,9,5,3,7
1,4,1,62,62,11,1,7,9,4
1,4,1,63,63,8,4,1,11,3
1,4,1,64,64,5,4,7,12,8
1,4,1,65,65,7,11,1,9,5
1,4,1,66,66,4,5,7,3,1
1,4,1,67,67,7,11,3,1,9
1,4,1,68,68,11,4,8,9,1
1,4,1,69,69,7,1,9,4,11
1,4,1,70,70,11,4,5,3,12
1,4,1,71,71,1,4,3,12,9
1,4,1,72,72,11,1,9,7,12
1,4,1,73,73,7,11,5,1,4
1,4,1,74,74,1,8,3,5,9
1,4,1,75,75,9,3,5,12,1
1,4,1,76,76,11,4,12,9,7
1,4,1,77,77,1,8,3,11,5
1,4,1,78,78,7,4,3,8,9
1,4,1,79,79,4,7,5,1,8
1,4,1,80,80,8,1,12,3,7
1,4,1,81,81,12,5,3,11,7
1,4,1,82,82,12,3,7,8,9
1,4,1,83,83,5,11,1,4,12
1,4,1,84,84,11,4,8,3,5
1,4,1,85,85,11,3,4,9,7
1,4,1,86,86,9,5,3,7,8
1,4,1,87,87,3,12,8,9,5
1,4,1,88,88,9,1,5,11,8
1,4,1,89,89,1,5,3,8,9
1,4,1,90,90,4,9,7,12,11
1,4,1,91,91,9,12,11,3,8
1,4,1,92,92,3,8,7,1,12
1,4,1,93,93,8,7,12,4,5
1,4,1,94,94,7,1,11,9,8
1,4,1,95,95,overvote,5,9,1,5
1,4,1,96,96,3,12,7,11,9
1,4,1,97,97,4,3,12,11,5
1,4,1,98,98,12,3,8,5,1
1,4,1,99,99,7,4,8,12,3
1,4,1,100,100,5,12,1,7,11
1,48,1,1,1,5,4,11,3,1
1,48,1,2,2,12,3,11,8,1
1,48,1,3,3,12,3,1,11,5
1,48,1,4,4,7,11,8,3,1
1,48,1,5,5,3,9,11,4,1
1,48,1,6,6,5,8,11,1,3
1,48,1,7,7,4,5,11,12,1
1,48,1,8,8,12,9,7,5,11
1,48,1,9,9,4,11,7,8,3
1,48,1,10,10,4,9,7,5,3
1,48,1,11,11,1,9,11,8,4
1,48,1,12,12,9,11,7,4,1
1,48,1,13,13,8,11,12,9,4
1,48,1,14,14,9,1,8,12,3
1,48,1,15,15,3,7,4,12,9
1,48,1,16,16,undervote,undervote,undervote,undervote,undervote
1,48,1,17,17,9,7,1,4,3
1,48,1,18,18,1,8,5,12,4
1,48,1,19,19,9,11,1,5,4
1,48,1,20,20,4,7,5,8,1
1,48,1,21,21,3,11,9,8,12
1,48,1,22,22,8,5,1,4,3
1,48,1,23,23,7,5,11,4,9
1,48,1,24,24,1,11,3,7,4
1,48,1,25,25,11,1,12,8,9
1,48,1,26,26,4,1,8,3,5
1,48,1,27,27,9,5,11,3,8
1,48,1,28,28,8,11,9,4,5
1,48,1,29,29,undervote,undervote,undervote,undervote,undervote
1,48,1,30,30,1,9,5,12,3
1,48,1,31,31,9,12,7,11,8
1,48,1,32,32,1,7,9,12,11
1,48,1,33,33,9,12,8,4,11
1,48,1,34,34,4,11,9,7,3
1,48,1,35,35,4,5,11,3,9
1,48,1,36,36,8,9,11,1,4
1,48,1,37,37,7,5,12,3,9
1,48,1,38,38,4,7,3,8,11
1,48,1,39,39,undervote,undervote,undervote,undervote,undervote
1,48,1,40,40,5,8,12,3,4
1,48,1,41,41,8,7,4,1,9
1,48,1,42,42,9,5,11,4,7
1,48,1,43,43,3,1,12,8,11
1,48,1,44,44,12,5,7,8,4
1,48,1,45,45,4,9,overvote,8,11
1,48,1,46,46,4,8,9,3,7
1,48,1,47,47,4,9,7,5,3
1,48,1,48,48,11,5,8,4,1
1,48,1,49,49,9,4,8,11,5
1,48,1,50,50,12,1,8,5,4
1,48,1,51,51,1,8,5,7,3
1,48,1,52,52,9,1,12,5,7
1,48,1,53,53,12,4,5,8,11
1,48,1,54,54,4,11,9,3,1
1,48,1,55,55,12,3,1,11,8
1,48,1,56,56,8,12,9,4,1
1,48,1,57,57,1,5,9,7,3
1,48,1,58,58,1,5,3,8,12
1,48,1,59,59,8,5,7,9,11
1,48,1,60,60,5,12,1,11,7
1,48,1,61,61,9,7,12,5,4
1,48,1,62,62,7,3,12,1,5
1,48,1,63,63,undervote,undervote,undervote,undervote,undervote
1,48,1,64,64,11,1,12,7,5
1,48,1,65,65,11,3,9,7,4
1,48,1,66,66,3,8,5,4,9
1,48,1,67,67,11,4,8,12,1
1,48,1,68,68,5,1,9,11,7
1,48,1,69,69,3,7,12,11,9
1,48,1,70,70,1,11,12,8,3
1,48,1,71,71,8,5,4,12,3
1,48,1,72,72,9,3,8,11,5
1,48,1,73,73,11,4,1,5,8
1,48,1,74,74,8,1,12,3,9
1,48,1,75,75,11,1,4,3,7
1,48,1,76,76,4,11,7,5,8
1,48,1,77,77,9,7,4,3,1
1,48,1,78,78,4,1,7,9,8
1,48,1,79,79,11,5,8,7,9
1,48,1,80,80,4,5,9,7,12
1,48,1,81,81,7,9,12,4,3
1,48,1,82,82,7,3,4,1,12
1,48,1,83,83,3,1,5,8,7
1,48,1,84,84,8,7,11,12,4
1,48,1,85,85,9,1,8,4,12
1,48,1,86,86,1,3,11,12,9
1,48,1,87,87,7,8,11,5,4
1,48,1,88,88,undervote,undervote,undervote,undervote,undervote
1,48,1,89,89,5,12,9,3,1
1,48,1,90,90,4,9,8,11,7
1,48,1,91,91,4,8,12,7,5
1,48,1,92,92,4,1,3,11,8
1,48,1,93,93,5,7,8,1,9
1,48,1,94,94,9,8,4,3,11
1,48,1,95,95,12,11,1,3,9
1,48,1,96,96,11,9,5,4,12
1,48,1,97,97,5,1,9,3,11
1,48,1,98,98,3,4,12,7,5
1,48,1,99,99,undervote,undervote,undervote,undervote,undervote
1,48,1,100,100,11,9,4,7,5
1,29,1,1,1,1,12,9,4,3
1,29,1,2,2,7,3,12,11,9
1,29,1,3,3,7,5,12,11,3
1,29,1,4,4,12,5,9,11,7
1,29,1,5,5,11,9,12,3,5
1,29,1,6,6,9,1,5,11,12
1,29,1,7,7,3,11,1,8,5
1,29,1,8,8,9,1,12,4,7
1,29,1,9,9,1,11,7,4,3
1,29,1,10,10,9,1,8,12,4
1,29,1,11,11,11,5,8,1,12
1,29,1,12,12,5,8,4,9,12
1,29,1,13,13,9,3,4,5,8
1,29,1,14,14,5,12,7,11,4
1,29,1,15,15,11,12,5,1,7
1,29,1,16,16,8,1,7,5,11
1,29,1,17,17,8,3,12,11,9
1,29,1,18,18,5,11,7,9,1
1,29,1,19,19,11,7,1,5,9
1,29,1,20,20,8,7,1,5,12
1,29,1,21,21,5,12,3,11,8
1,29,1,22,22,7,12,3,9,5
1,29,1,23,23,5,8,11,3,12
1,29,1,24,24,5,8,12,9,3
1,29,1,25,25,3,11,5,8,12
1,29,1,26,26,7,9,3,12,11
1,29,1,27,27,11,5,12,9,1
1,29,1,28,28,11,7,8,5,1
1,29,1,29,29,9,1,3,5,4
1,29,1,30,30,5,12,3,4,7
1,29,1,31,31,1,5,12,3,4
1,29,1,32,32,5,9,11,7,1
1,29,1,33,33,4,9,8,1,3
1,29,1,34,34,7,5,3,11,1
1,29,1,35,35,12,4,5,8,1
1,29,1,36,36,3,9,1,5,12
1,29,1,37,37,1,5,7,9,12
1,29,1,38,38,5,7,8,1,9
1,29,1,39,39,5,3,7,11,8
1,29,1,40,40,1,3,12,5,4
1,29,1,41,41,9,12,3,8,11
1,29,1,42,42,4,11,5,7,9
1,29,1,43,43,3,5,4,12,8
1,29,1,44,44,11,4,9,1,8
1,29,1,45,45,8,7,9,11,1
1,29,1,46,46,9,11,8,1,4
1,29,1,47,47,8,12,3,5,9
1,29,1,48,48,1,12,3,9,8
1,29,1,49,49,12,5,11,9,1
1,29,1,50,50,1,12,4,8,5
1,29,1,51,51,4,9,3,5,12
1,29,1,52,52,8,11,9,12,3
1,29,1,53,53,5,4,11,7,1
1,29,1,54,54,undervote,undervote,undervote,undervote,undervote
1,29,1,55,55,7,8,12,5,1
1,29,1,56,56,7,8,9,1,5
1,29,1,57,57,7,1,9,4,5
1,29,1,58,58,9,3,7,1,5
1,29,1,59,59,5,7,3,8,9
1,29,1,60,60,1,7,3,12,4
1,29,1,61,61,12,5,1,7,3
1,29,1,62,62,undervote,undervote,undervote,undervote,undervote
1,29,1,63,63,8,1,7,12,11
1,29,1,64,64,5,7,11,8,9
1,29,1,65,65,12,9,5,4,3
1,29,1,66,66,9,11,7,4,8
1,29,1,67,67,5,7,3,1,4
1,29,1,68,68,3,11,8,9,4
1,29,1,69,69,9,12,7,1,4
1,29,1,70,70,11,9,1,3,7
1,29,1,71,71,4,9,11,3,1
1,29,1,72,72,8,4,9,12,5
1,29,1,73,73,4,12,1,11,9
1,29,1,74,74,5,7,4,8,12
1,29,1,75,75,11,7,5,12,3
1,29,1,76,76,9,5,12,3,11
1,29,1,77,77,1,4,9,3,7
1,29,1,78,78,1,12,9,8,7
1,29,1,79,79,11,5,8,1,9
1,29,1,80,80,7,8,12,3,9
1,29,1,81,81,8,7,1,9,11
1,29,1,82,82,3,7,9,11,8
1,29,1,83,83,4,3,11,7,9
1,29,1,84,84,5,8,7,4,3
1,29,1,85,85,5,1,4,8,9
1,29,1,86,86,4,3,8,7,9
1,29,1,87,87,4,1,12,5,8
1,29,1,88,88,1,4,9,11,3
1,29,1,89,89,9,8,5,7,12
1,29,1,90,90,12,1,4,5,7
1,29,1,91,91,3,9,12,4,5
1,29,1,92,92,4,9,1,8,3
1,29,1,93,93,12,7,11,1,3
1,29,1,94,94,undervote,undervote,undervote,undervote,undervote
1,29,1,95,95,5,1,3,8,7
1,29,1,96,96,9,8,4,11,7
1,29,1,97,97,9,7,12,11,5
1,29,1,98,98,8,4,5,11,7
1,29,1,99,99,9,5,1,11,12
1,29,1,100,100,5,11,8,3,7
1,3,1,1,1,7,11,1,4,8
1,3,1,2,2,9,8,5,7,4
1,3,1,3,3,11,7,3,4,12
1,3,1,4,4,5,8,4,1,3
1,3,1,5,5,12,7,5,9,8
1,3,1,6,6,8,7,12,9,3
1,3,1,7,7,undervote,undervote,undervote,undervote,undervote
1,3,1,8,8,12,3,11,1,7
1,3,1,9,9,undervote,undervote,undervote,undervote,undervote
1,3,1,10,10,3,11,7,9,12
1,3,1,11,11,5,8,7,11,3
1,3,1,12,12,3,11,5,12,9
1,3,1,13,13,5,8,3,1,7
1,3,1,14,14,11,7,3,8,5
1,3,1,15,15,7,11,4,5,3
1,3,1,16,16,3,12,1,4,8
1,3,1,17,17,4,1,8,12,7
1,3,1,18,18,11,4,7,3,5
1,3,1,19,19,8,1,11,12,7
1,3,1,20,20,7,4,12,3,9
1,3,1,21,21,9,4,7,5,12
1,3,1,22,22,1,5,8,11,9
1,3,1,23,23,8,5,1,4,11
1,3,1,24,24,8,7,11,3,1
1,3,1,25,25,12,5,3,1,9
1,3,1,26,26,9,5,11,4,7
1,3,1,27,27,8,4,3,5,7
1,3,1,28,28,8,3,11,7,12
1,3,1,29,29,7,9,1,8,5
1,3,1,30,30,9,4,5,3,11
1,3,1,31,31,11,1,9,5,3
1,3,1,32,32,5,11,9,1,8
1,3,1,33,33,7,8,5,3,4
1,3,1,34,34,11,12,1,5,8
1,3,1,35,35,3,1,9,4,5
1,3,1,36,36,11,3,8,1,7
1,3,1,37,37,9,1,12,5,4
1,3,1,38,38,undervote,undervote,undervote,undervote,undervote
1,3,1,39,39,11,4,3,9,12
1,3,1,40,40,4,9,12,8,3
1,3,1,41,41,11,12,9,4,5
1,3,1,42,42,12,3,1,8,5
1,3,1,43,43,8,5,11,3,1
1,3,1,44,44,9,3,7,4,1
1,3,1,45,45,12,1,4,5,11
1,3,1,46,46,8,3,1,5,7
1,3,1,47,47,11,12,9,7,5
1,3,1,48,48,undervote,undervote,undervote,undervote,undervote
1,3,1,49,49,1,4,7,5,8
1,3,1,50,50,11,1,4,9,12
1,3,1,51,51,12,3,4,9,11
1,3,1,52,52,12,8,3,7,5
1,3,1,53,53,4,11,8,5,12
1,3,1,54,54,4,5,12,7,3
1,3,1,55,55,11,12,9,5,8
1,3,1,56,56,1,11,4,3,7
1,3,1,57,57,7,12,4,8,3
1,3,1,58,58,5,8,12,7,3
1,3,1,59,59,4,3,1,7,5
1,3,1,60,60,8,4,9,5,12
1,3,1,61,61,1,4,12,11,9
1,3,1,62,62,8,4,11,12,9
1,3,1,63,63,12,8,5,9,11
1,3,1,64,64,1,11,8,5,7
1,3,1,65,65,9,5,11,1,4
1,3,1,66,66,9,12,11,5,8
1,3,1,67,67,9,4,7,3,5
1,3,1,68,68,7,11,5,3,8
1,3,1,69,69,9,8,1,7,12
1,3,1,70,70,5,9,7,12,4
1,3,1,71,71,3,4,7,9,1
1,3,1,72,72,11,3,12,7,9
1,3,1,73,73,12,1,3,5,4
1,3,1,74,74,11,5,4,3,1
1,3,1,75,75,4,3,11,8,5
1,3,1,76,76,7,3,11,12,9
1,3,1,77,77,7,3,4,12,1
1,3,1,78,78,1,8,11,4,12
1,3,1,79,79,12,3,9,5,4
1,3,1,80,80,8,12,4,11,5
1,3,1,81,81,undervote,undervote,undervote,undervote,undervote
1,3,1,82,82,9,4,5,12,7
1,3,1,83,83,1,9,3,5,7
1,3,1,84,84,12,11,3,7,1
1,3,1,85,85,9,7,12,1,3
1,3,1,86,86,4,1,12,8,5
1,3,1,87,87,8,12,5,1,3
1,3,1,88,88,9,5,8,11,4
1,3,1,89,89,5,11,4,7,12
1,3,1,90,90,5,3,11,12,1
1,3,1,91,91,7,4,11,8,9
1,3,1,92,92,12,4,1,7,3
1,3,1,93,93,5,11,3,7,9
1,3,1,94,94,3,8,5,7,1
1,3,1,95,95,11,12,3,5,8
1,3,1,96,96,4,3,11,8,5
1,3,1,97,97,4,8,5,11,3
1,3,1,98,98,5,12,3,11,1
1,3,1,99,99,3,1,9,11,12
1,3,1,100,100,3,11,4,1,8
1,28,1,1,1,12,8,4,11,1
1,28,1,2,2,7,3,4,1,11
1,28,1,3,3,11,7,12,1,8
1,28,1,4,4,1,9,3,4,8
1,28,1,5,5,5,7,8,3,12
1,28,1,6,6,9,7,11,1,8
1,28,1,7,7,9,4,7,8,1
1,28,1,8,8,9,7,1,12,4
1,28,1,9,9,4,3,7,1,12
1,28,1,10,10,7,9,1,11,4
1,28,1,11,11,undervote,undervote,undervote,undervote,undervote
1,28,1,12,12,12,11,4,8,7
1,28,1,13,13,11,12,1,9,5
1,28,1,14,14,12,5,11,7,8
1,28,1,15,15,4,9,12,8,11
1,28,1,16,16,12,8,4,7,3
1,28,1,17,17,undervote,undervote,undervote,undervote,undervote
1,28,1,18,18,4,7,1,11,8
1,28,1,19,19,7,5,9,4,11
1,28,1,20,20,11,9,1,5,4
1,28,1,21,21,12,5,1,8,9
1,28,1,22,22,9,1,11,8,12
1,28,1,23,23,9,11,5,12,3
1,28,1,24,24,4,5,7,8,1
1,28,1,25,25,9,3,12,7,8
1,28,1,26,26,7,1,12,4,5
1,28,1,27,27,1,4,7,9,8
1,28,1,28,28,11,4,3,5,12
1,28,1,29,29,9,11,1,7,5
1,28,1,30,30,8,12,3,4,11
1,28,1,31,31,3,12,7,1,8
1,28,1,32,32,9,1,8,3,5
1,28,1,33,33,3,8,1,9,7
1,28,1,34,34,8,5,12,4,3
1,28,1,35,35,11,9,8,1,3
1,28,1,36,36,5,8,11,7,12
1,28,1,37,37,1,5,11,3,9
1,28,1,38,38,3,8,4,11,5
1,28,1,39,39,7,3,9,5,12
1,28,1,40,40,9,3,8,12,11
1,28,1,41,41,7,5,1,11,12
1,28,1,42,42,3,9,1,12,8
1,28,1,43,43,1,4,3,12,11
1,28,1,44,44,4,8,12,1,3
1,28,1,45,45,8,5,1,7,3
1,28,1,46,46,4,1,12,8,3
1,28,1,47,47,3,12,7,5,4
1,28,1,48,48,12,8,9,5,4
1,28,1,49,49,undervote,undervote,undervote,undervote,undervote
1,28,1,50,50,8,9,4,7,3
1,28,1,51,51,8,9,5,3,11
1,28,1,52,52,5,3,4,11,12
1,28,1,53,53,3,1,12,9,11
1,28,1,54,54,11,5,3,7,9
1,28,1,55,55,9,1,8,7,11
1,28,1,56,56,8,4,12,11,3
1,28,1,57,57,11,5,8,12,4
1,28,1,58,58,4,5,1,12,8
1,28,1,59,59,8,3,1,9,4
1,28,1,60,60,11,8,4,12,1
1,28,1,61,61,5,11,4,1,12
1,28,1,62,62,7,4,8,5,9
1,28,1,63,63,8,7,12,3,11
1,28,1,64,64,7,3,5,1,9
1,28,1,65,65,4,5,3,1,9
1,28,1,66,66,11,12,7,4,5
1,28,1,67,67,12,3,1,7,9
1,28,1,68,68,undervote,undervote,undervote,undervote,undervote
1,28,1,69,69,7,9,5,4,3
1,28,1,70,70,12,4,9,1,11
1,28,1,71,71,1,5,7,9,11
1,28,1,72,72,7,3,11,4,8
1,28,1,73,73,1,4,12,7,5
1,28,1,74,74,4,12,9,1,11
1,28,1,75,75,4,11,7,8,12
1,28,1,76,76,5,12,3,9,4
1,28,1,77,77,4,8,9,7,5
1,28,1,78,78,1,4,12,9,11
1,28,1,79,79,3,12,4,1,7
1,28,1,80,80,1,12,8,5,7
1,28,1,81,81,1,8,9,4,12
1,28,1,82,82,12,5,3,9,7
1,28,1,83,83,overvote,1,3,8,11
1,28,1,84,84,11,12,1,5,7
1,28,1,85,85,3,7,5,9,8
1,28,1,86,86,9,5,3,11,4
1,28,1,87,87,3,5,4,9,1
1,28,1,88,88,12,7,9,8,1
1,28,1,89,89,5,1,12,11,8
1,28,1,90,90,8,5,7,3,4
1,28,1,91,91,undervote,undervote,undervote,undervote,undervote
1,28,1,92,92,12,5,7,4,11
1,28,1,93,93,1,9,4,8,12
1,28,1,94,94,4,1,12,7,8
1,28,1,95,95,8,12,7,9,5
1,28,1,96,96,7,3,5,1,4
1,28,1,97,97,3,1,8,12,9
1,28,1,98,98,3,9,12,5,8
1,28,1,99,99,12,8,7,11,1
1,28,1,100,100,11,4,7,9,1
1,38,1,1,1,8,12,5,9,1
1,38,1,2,2,3,12,8,11,1
1,38,1,3,3,7,11,4,8,1
1,38,1,4,4,3,12,7,8,1
1,38,1,5,5,4,5,9,3,7
1,38,1,6,6,3,1,8,4,9
1,38,1,7,7,4,8,1,3,5
1,38,1,8,8,11,9,12,4,7
1,38,1,9,9,7,11,8,1,12
1,38,1,10,10,9,11,8,12,3
1,38,1,11,11,1,4,9,3,7
1,38,1,12,12,8,3,9,7,11
1,38,1,13,13,3,8,5,1,4
1,38,1,14,14,11,9,4,12,8
1,38,1,15,15,1,9,12,3,4
1,38,1,16,16,1,8,11,12,7
1,38,1,17,17,5,1,12,3,9
1,38,1,18,18,9,5,11,4,8
1,38,1,19,19,8,1,12,5,4
1,38,1,20,20,1,4,12,3,7
1,38,1,21,21,8,12,11,1,7
1,38,1,22,22,11,1,4,5,8
1,38,1,23,23,12,9,3,11,7
1,38,1,24,24,overvote,8,11,3,4
1,38,1,25,25,5,3,8,9,4
1,38,1,26,26,11,1,4,9,8
1,38,1,27,27,3,12,5,4,9
1,38,1,28,28,4,8,9,12,5
1,38,1,29,29,12,4,5,8,7
1,38,1,30,30,7,3,4,9,8
1,38,1,31,31,11,4,7,1,3
1,38,1,32,32,11,4,3,5,8
1,38,1,33,33,5,3,8,9,11
1,38,1,34,34,11,12,9,5,8
1,38,1,35,35,5,11,3,4,9
1,38,1,36,36,5,4,8,9,3
1,38,1,37,37,9,4,12,3,7
1,38,1,38,38,9,7,4,12,5
1,38,1,39,39,7,12,11,8,5
1,38,1,40,40,1,11,5,9,12
1,38,1,41,41,1,3,5,9,12
1,38,1,42,42,9,12,5,4,11
1,38,1,43,43,3,1,12,5,7
1,38,1,44,44,3,8,5,7,1
1,38,1,45,45,9,12,11,4,8
1,38,1,46,46,undervote,3,7,1,9
1,38,1,47,47,12,7,3,4,8
1,38,1,48,48,5,3,12,1,9
1,38,1,49,49,7,1,3,11,4
1,38,1,50,50,12,1,7,5,8
1,38,1,51,51,1,12,3,7,8
1,38,1,52,52,9,1,7,8,12
1,38,1,53,53,4,7,5,1,8
1,38,1,54,54,8,7,9,11,5
1,38,1,55,55,8,5,1,9,4
1,38,1,56,56,5,1,8,11,9
1,38,1,57,57,5,4,3,8,1
1,38,1,58,58,3,7,12,11,1
1,38,1,59,59,1,9,7,4,8
1,38,1,60,60,11,1,5,12,9
1,38,1,61,61,8,9,11,5,3
1,38,1,62,62,7,3,9,11,12
1,38,1,63,63,3,4,12,9,1
1,38,1,64,64,11,7,4,9,1
1,38,1,65,65,9,1,8,11,7
1,38,1,66,66,3,1,4,11,12
1,38,1,67,67,12,11,3,7,8
1,38,1,68,68,1,5,8,7,3
1,38,1,69,69,8,11,9,5,1
1,38,1,70,70,12,9,11,7,8
1,38,1,71,71,9,8,4,12,1
1,38,1,72,72,1,7,9,11,3
1,38,1,73,73,11,9,5,7,4
1,38,1,74,74,9,1,8,4,7
1,38,1,75,75,undervote,undervote,undervote,undervote,undervote
1,38,1,76,76,11,7,8,1,12
1,38,1,77,77,5,3,4,9,7
1,38,1,78,78,5,12,4,7,8
1,38,1,79,79,3,1,7,5,8
1,38,1,80,80,1,3,9,7,5
1,38,1,81,81,5,9,4,7,3
1,38,1,82,82,8,7,4,1,12
1,38,1,83,83,undervote,undervote,undervote,undervote,undervote
1,38,1,84,84,1,8,5,9,11
1,38,1,85,85,undervote,undervote,undervote,undervote,undervote
1,38,1,86,86,12,3,7,8,9
1,38,1,87,87,overvote,4,5,3,11
1,38,1,88,88,1,7,3,5,11
1,38,1,89,89,3,1,4,12,8
1,38,1,90,90,12,7,5,3,8
1,38,1,91,91,3,7,5,9,11
1,38,1,92,92,5,7,8,4,12
1,38,1,93,93,5,9,11,4,12
1,38,1,94,94,7,3,9,1,5
1,38,1,95,95,9,1,8,7,3
1,38,1,96,96,undervote,undervote,undervote,undervote,undervote
1,38,1,97,97,8,3,1,12,9
1,38,1,98,98,undervote,undervote,undervote,undervote,undervote
1,38,1,99,99,9,11,7,3,1
1,38,1,100,100,3,5,11,1,4
1,16,1,1,1,11,3,5,9,8
1,16,1,2,2,12,11,1,3,7
1,16,1,3,3,12,5,1,3,8
1,16,1,4,4,8,4,7,12,9
1,16,1,5,5,11,7,9,8,5
1,16,1,6,6,7,8,5,4,3
1,16,1,7,7,7,11,8,9,3
1,16,1,8,8,8,4,3,12,1
1,16,1,9,9,7,4,8,3,12
1,16,1,10,10,12,5,8,9,4
1,16,1,11,11,12,5,11,9,8
1,16,1,12,12,3,8,9,1,5
1,16,1,13,13,4,9,5,8,7
1,16,1,14,14,4,3,9,8,12
1,16,1,15,15,11,1,12,4,7
1,16,1,16,16,11,7,5,1,9
1,16,1,17,17,12,3,7,8,5
1,16,1,18,18,7,11,4,1,12
1,16,1,19,19,11,5,4,1,3
1,16,1,20,20,8,11,9,4,7
1,16,1,21,21,7,12,8,9,3
1,16,1,22,22,11,overvote,3,5,1
1,16,1,23,23,12,5,4,11,8
1,16,1,24,24,undervote,undervote,undervote,undervote,undervote
1,16,1,25,25,9,4,12,7,3
1,16,1,26,26,11,12,1,9,5
1,16,1,27,27,12,11,3,4,8
1,16,1,28,28,3,1,5,4,11
1,16,1,29,29,11,7,12,8,3
1,16,1,30,30,12,9,11,3,4
1,16,1,31,31,9,3,7,1,12
1,16,1,32,32,8,3,5,1,9
1,16,1,33,33,4,8,5,3,1
1,16,1,34,34,11,4,8,9,1
1,16,1,35,35,4,9,11,5,8
1,16,1,36,36,3,8,11,9,12
1,16,1,37,37,9,1,3,8,4
1,16,1,38,38,undervote,undervote,undervote,undervote,undervote
1,16,1,39,39,undervote,undervote,undervote,undervote,undervote
1,16,1,40,40,5,4,8,9,12
1,16,1,41,41,7,9,4,11,8
1,16,1,42,42,12,5,8,3,7
1,16,1,43,43,1,3,9,4,8
1,16,1,44,44,1,4,5,3,8
1,16,1,45,45,1,12,7,5,11
1,16,1,46,46,7,5,9,8,4
1,16,1,47,47,12,7,4,5,8
1,16,1,48,48,8,1,12,3,4
1,16,1,49,49,12,4,7,1,3
1,16,1,50,50,4,3,12,8,9
1,16,1,51,51,12,5,7,8,11
1,16,1,52,52,11,3,9,7,4
1,16,1,53,53,8,9,12,4,11
1,16,1,54,54,11,8,9,7,5
1,16,1,55,55,8,1,7,12,9
1,16,1,56,56,7,3,12,1,8
1,16,1,57,57,7,5,8,3,12
1,16,1,58,58,3,7,11,4,9
1,16,1,59,59,1,7,3,11,4
1,16,1,60,60,9,5,12,11,3
1,16,1,61,61,7,5,12,8,11
1,16,1,62,62,1,7,11,12,5
1,16,1,63,63,8,12,7,5,9
1,16,1,64,64,5,9,3,4,11
1,16,1,65,65,8,5,3,1,9
1,16,1,66,66,1,8,3,7,9
1,16,1,67,67,12,9,7,5,8
1,16,1,68,68,7,5,4,11,12
1,16,1,69,69,9,8,7,12,3
1,16,1,70,70,9,5,1,12,3
1,16,1,71,71,3,9,4,7,5
1,16,1,72,72,9,5,1,7,3
1,16,1,73,73,7,9,3,4,8
1,16,1,74,74,9,3,5,1,11
1,16,1,75,75,8,3,7,4,5
1,16,1,76,76,undervote,undervote,undervote,undervote,undervote
1,16,1,77,77,1,12,8,5,3
1,16,1,78,78,9,1,7,4,11
1,16,1,79,79,8,7,4,3,5
1,16,1,80,80,7,9,11,8,5
1,16,1,81,81,1,3,5,7,8
1,16,1,82,82,7,8,3,11,12
1,16,1,83,83,5,11,7,12,8
1,16,1,84,84,4,5,9,8,1
1,16,1,85,85,5,12,7,1,9
1,16,1,86,86,4,3,8,11,9
1,16,1,87,87,3,11,12,8,4
1,16,1,88,88,8,11,4,12,5
1,16,1,89,89,8,7,12,overvote,4
1,16,1,90,90,undervote,undervote,undervote,undervote,undervote
1,16,1,91,91,9,7,11,3,12
1,16,1,92,92,1,9,3,7,5
